Período: 20261;Emitido em: 11/02/2026 23:50 h; Data da última atualização: 11/02/2026 19:50h;
Critérios da busca: 
Não foi especificado nenhum critério de busca
Disciplina;Nome da disciplina;Professor;Créd;Turma;Destino;Vag;Turno;Horário/Sala;Horas a Distância;SHF;Horas de extensão;Pré-Req;Depto;
ADM1646; INOVACAO EM MODELOS DE NEGOCIO ;SYLVIA THEREZINHA DE ALMEIDA MORAES;2;2GB;QQC;7;I;GAVEA;0;2;0; SIM ;ADM;
ADM1646; INOVACAO EM MODELOS DE NEGOCIO ;SYLVIA THEREZINHA DE ALMEIDA MORAES;2;2GC;QQC;9;I;GAVEA;0;2;0; SIM ;ADM;
ADM1647; ESTRATEGIA DE EMPRESAS ;CLARICE SECCHES KOGUT;4;2GA;CCI;1;I;TER 11-13   QUI 11-13   ;0;0;0; SIM ;ADM;
ADM1647; ESTRATEGIA DE EMPRESAS ;RENATA PEREGRINO DE BRITO;4;2GB;CCI;1;I;SEG 11-13   QUA 11-13   ;0;0;0; SIM ;ADM;
ADM1647; ESTRATEGIA DE EMPRESAS ;FABIO DE OLIVEIRA PAULA;4;2GC;CCI;1;I;TER 17-19   QUI 17-19   ;0;0;0; SIM ;ADM;
ADM1647; ESTRATEGIA DE EMPRESAS ;CLARICE SECCHES KOGUT;4;2GA;QQC;10;I;TER 11-13   QUI 11-13   ;0;0;0; SIM ;ADM;
ADM1647; ESTRATEGIA DE EMPRESAS ;RENATA PEREGRINO DE BRITO;4;2GB;QQC;8;I;SEG 11-13   QUA 11-13   ;0;0;0; SIM ;ADM;
ADM1647; ESTRATEGIA DE EMPRESAS ;FABIO DE OLIVEIRA PAULA;4;2GC;QQC;0;I;TER 17-19   QUI 17-19   ;0;0;0; SIM ;ADM;
ADM1648; GOVER CORP REPUT DE RISCOS ;CIRO VALERIO TORRES DA SILVA;2;2GA;QQC;11;I;GAVEA;0;2;0; SIM ;ADM;
ADM1648; GOVER CORP REPUT DE RISCOS ;CIRO VALERIO TORRES DA SILVA;2;2GB;QQC;11;I;GAVEA;0;2;0; SIM ;ADM;
ADM1648; GOVER CORP REPUT DE RISCOS ;CIRO VALERIO TORRES DA SILVA;2;2GC;QQC;0;I;GAVEA;0;2;0; SIM ;ADM;
ADM1649; GESTAO DE OPERACOES ;MARCELO GHIARONI DE ALBUQUERQUE E SILVA;4;2GA;CCI;0;I;SEG 07-09   QUA 07-09   ;0;0;0;NÃO;ADM;
ADM1649; GESTAO DE OPERACOES ;MARCOS LOPEZ REGO;4;2GB;CCI;2;I;SEG 17-19   QUA 17-19   ;0;0;0;NÃO;ADM;
ADM1649; GESTAO DE OPERACOES ;MARCELO GHIARONI DE ALBUQUERQUE E SILVA;4;2GA;QQC;3;I;SEG 07-09   QUA 07-09   ;0;0;0;NÃO;ADM;
ADM1649; GESTAO DE OPERACOES ;MARCOS LOPEZ REGO;4;2GB;QQC;1;I;SEG 17-19   QUA 17-19   ;0;0;0;NÃO;ADM;
ADM1649; GESTAO DE OPERACOES ;MARCOS LOPEZ REGO;4;2GC;QQC;6;I;SEG 21-23   QUA 21-23   ;0;0;0;NÃO;ADM;
ADM1657; NEG SUST E GEST SOCIO ESTRATEG ;MARCOS COHEN;4;2GA;CCI;0;I;SEG 11-13   QUA 11-13   ;0;0;0; SIM ;ADM;
ADM1657; NEG SUST E GEST SOCIO ESTRATEG ;MARCOS COHEN;4;2GA;QQC;0;I;SEG 11-13   QUA 11-13   ;0;0;0; SIM ;ADM;
ADM1657; NEG SUST E GEST SOCIO ESTRATEG ;CIRO VALERIO TORRES DA SILVA;4;2GB;QQC;0;I;SEG 19-21   QUA 19-21   ;0;0;0; SIM ;ADM;
ADM1700; COMPETENCIA DIGITAL ;FRANCIS BERENGER MACHADO;4;2GA;QQC;0;I;TER 11-13   QUI 11-13   ;0;0;0;NÃO;ADM;
ADM1700; COMPETENCIA DIGITAL ;FRANCIS BERENGER MACHADO;4;2GB;QQC;0;I;SEG 09-11   QUA 09-11   ;0;0;0;NÃO;ADM;
ADM1700; COMPETENCIA DIGITAL ;RAFAEL BARBOSA NASSER;4;2GC;QQC;0;I;SEG 17-19   QUA 17-19   ;0;0;0;NÃO;ADM;
ADM1700; COMPETENCIA DIGITAL ;CRISTINA MARIA MARTINS DE MATOS;4;2IA;QQC;7;I;TER 13-15   QUI 13-15   ;0;0;0;NÃO;COM;
ADM1700; COMPETENCIA DIGITAL ;CRISTINA MARIA MARTINS DE MATOS;4;2IB;QQC;13;I;TER 15-17   QUI 15-17   ;0;0;0;NÃO;COM;
ADM1701; CULTURA DIGITAL E SOCIEDADE ;FRANCIS BERENGER MACHADO;4;2GA;QQC;0;I;TER 11-13   QUI 11-13   ;0;0;0;NÃO;ADM;
ADM1701; CULTURA DIGITAL E SOCIEDADE ;FRANCIS BERENGER MACHADO;4;2GB;QQC;5;I;SEG 09-11   QUA 09-11   ;0;0;0;NÃO;ADM;
ADM1701; CULTURA DIGITAL E SOCIEDADE ;RAFAEL BARBOSA NASSER;4;2GC;QQC;0;I;SEG 17-19   QUA 17-19   ;0;0;0;NÃO;ADM;
ADM1710; INTRODUCAO A ANALISE DE DADOS ;GLACIR DE OLIVEIRA GALIMBERTI ZAPATA;4;2GA;QQC;0;I;QUA 07-09   SEX 07-09   ;0;0;0; SIM ;ADM;
ADM1711; PENSAMENTO ANALITICO ;ANNA MARIA SOTERO DA SILVA NETO;4;2GA;QQC;9;I;SEG 17-19   QUA 17-19   ;0;0;0; SIM ;ADM;
ADM1900; TCC (ESTAG SUPERV) ;COORDENADOR DE CURSO;4;2GA;QQC;11;I;GAVEA;0;6;0; SIM ;ADM;
ADM1912; CRIATIVIDADE E INOVACAO ORG ;LYGIA ALESSANDRA MAGALHAES MAGACHO;4;2GA;QQC;8;I;TER 07-09   ;0;2;0; SIM ;ADM;
ADM1914; DESENV E GESTAO COMPETENCIAS ;ANDREA GOMES BITTENCOURT;4;2GA;QQC;1;I;SEG 19-21   ;0;2;0; SIM ;ADM;
ADM1918; PROC DECIS E RESOL CONFLITOS ;LYGIA ALESSANDRA MAGALHAES MAGACHO;4;2GA;QQC;3;I;TER 19-21   ;0;2;0; SIM ;ADM;
ADM2252; TOPICOS ESPECIAIS EM ADM ;NAIELLY LOPES MARQUES;1;2GA;CCI;1;I;GAVEA;0;1;0;NÃO;ADM;
ADM2252; TOPICOS ESPECIAIS EM ADM ;NAIELLY LOPES MARQUES;1;2GA;MPA;29;I;GAVEA;0;1;0;NÃO;ADM;
ADM2253; TOPICOS ESPECIAIS EM ADM ;FERNANDA DE OLIVEIRA SANTOS DE SOUZA;1;2GA;MPA;29;I;GAVEA;0;1;0;NÃO;ADM;
ADM2301; ORGANIZACOES CONTEMPORANEAS ;ALESSANDRA DE SA MELLO DA COSTA;2;2GA;MPA;35;N;GAVEA;0;2;0;NÃO;ADM;
ADM2302; CONTABILIDADE FINANCEIRA ;GRAZIELA XAVIER FORTUNATO;2;2GA;MPA;35;N;GAVEA;0;2;0;NÃO;ADM;
ADM2311; ESTRATEGIAS DE EMPRESAS ;RENATA PEREGRINO DE BRITO;2;2GA;MPA;35;N;GAVEA;0;2;0;NÃO;ADM;
ADM2312; FUNDAMENTOS DE MARKETING ;LUIS ALEXANDRE GRUBITS DE PAULA PESSOA;2;2GA;CCI;1;N;GAVEA;0;2;0;NÃO;ADM;
ADM2312; FUNDAMENTOS DE MARKETING ;LUIS ALEXANDRE GRUBITS DE PAULA PESSOA;2;2GA;MPA;35;N;GAVEA;0;2;0;NÃO;ADM;
ADM2313; FINANCAS EMPRESARIAIS ;MARCELO CABUS KLOTZLE;2;2GA;MPA;35;N;GAVEA;0;2;0;NÃO;ADM;
ADM2318; INOV EST & NOVOS MOD NEGÓCIOS ;FABIO DE OLIVEIRA PAULA;2;2GA;CCI;1;N;GAVEA;0;2;0;NÃO;ADM;
ADM2318; INOV EST & NOVOS MOD NEGÓCIOS ;FABIO DE OLIVEIRA PAULA;2;2GA;MPA;31;N;GAVEA;0;2;0;NÃO;ADM;
ADM2319; ESG E GESTAO SOCIOAMBIENTAL ;MARCOS COHEN;2;2GA;MPA;29;N;GAVEA;0;2;0;NÃO;ADM;
ADM2326; EXPERIENCIA EM TRANSF DIGITAL ;RAFAEL BARBOSA NASSER;2;2GA;CCI;1;N;GAVEA;0;2;0;NÃO;ADM;
ADM2326; EXPERIENCIA EM TRANSF DIGITAL ;RAFAEL BARBOSA NASSER;2;2GA;MPA;27;N;GAVEA;0;2;0;NÃO;ADM;
ADM2327; MARKETING DIGITAL E INOVACAO ;JORGE BRANTES FERREIRA;2;2GA;CCI;1;N;GAVEA;0;2;0;NÃO;ADM;
ADM2327; MARKETING DIGITAL E INOVACAO ;JORGE BRANTES FERREIRA;2;2GA;MPA;33;N;GAVEA;0;2;0;NÃO;ADM;
ADM2330; GES PROJ ABOR AGEIS E PREDITIV ;MARCOS LOPEZ REGO;2;2GA;CCI;1;N;GAVEA;0;2;0;NÃO;ADM;
ADM2330; GES PROJ ABOR AGEIS E PREDITIV ;MARCOS LOPEZ REGO;2;2GA;MPA;27;N;GAVEA;0;2;0;NÃO;ADM;
ADM2334; GESTÃO MKT DE PROD E SERVIÇOS ;MARCUS WILCOX HEMAIS;2;2GA;CCI;1;N;GAVEA;0;2;0;NÃO;ADM;
ADM2334; GESTÃO MKT DE PROD E SERVIÇOS ;MARCUS WILCOX HEMAIS;2;2GA;MPA;29;N;GAVEA;0;2;0;NÃO;ADM;
ADM2335; TRABALHO CONTEXTO DE MUDANÇAS ;ANA HELOISA DA COSTA LEMOS;2;2GA;MPA;32;N;GAVEA;0;2;0;NÃO;ADM;
ADM2381; CULTURA PODER NAS ORGANIZACOES ;PATRICIA AMELIA TOMEI;2;2GA;MPA;30;N;GAVEA;0;2;0;NÃO;ADM;
ADM2467; TOP ESPECIAIS EM ESTRATEGIA ;FABIO DE OLIVEIRA PAULA;3;2GA;CCI;3;D;QUI 13-16   ;0;0;0;NÃO;ADM;
ADM2467; TOP ESPECIAIS EM ESTRATEGIA ;FABIO DE OLIVEIRA PAULA;3;2GA;MAD;4;D;QUI 13-16   ;0;0;0;NÃO;ADM;
ADM2467; TOP ESPECIAIS EM ESTRATEGIA ;FABIO DE OLIVEIRA PAULA;3;2GA;POS;10;D;QUI 13-16   ;0;0;0;NÃO;ADM;
ADM2556; TEORIA GERAL ADMINISTRACAO ;FERNANDA DE OLIVEIRA SANTOS DE SOUZA;0;2GA;MAD;30;I; ;0;0;0;NÃO;ADM;
ADM2560; CULTURA/PODER ORGANIZACOES ;PATRICIA AMELIA TOMEI;3;2GA;CCI;5;D;SEG 16-19   ;0;0;0;NÃO;ADM;
ADM2560; CULTURA/PODER ORGANIZACOES ;PATRICIA AMELIA TOMEI;3;2GA;MAD;7;D;SEG 16-19   ;0;0;0;NÃO;ADM;
ADM2560; CULTURA/PODER ORGANIZACOES ;PATRICIA AMELIA TOMEI;3;2GA;POS;10;D;SEG 16-19   ;0;0;0;NÃO;ADM;
ADM2566; TEORIA DAS ORGANIZACOES ;FERNANDA DE OLIVEIRA SANTOS DE SOUZA;3;2GA;DAD;13;D;TER 13-16   ;0;0;0;NÃO;ADM;
ADM2566; TEORIA DAS ORGANIZACOES ;FERNANDA DE OLIVEIRA SANTOS DE SOUZA;3;2GA;MAD;19;D;TER 13-16   ;0;0;0;NÃO;ADM;
ADM2576; TOP ESP DE ORGANIZ E PLANEJ ;FLAVIA DE SOUZA COSTA NEVES CAVAZOTTE;3;2GA;CCI;5;D;QUA 13-16   ;0;0;0;NÃO;ADM;
ADM2576; TOP ESP DE ORGANIZ E PLANEJ ;FLAVIA DE SOUZA COSTA NEVES CAVAZOTTE;3;2GA;MAD;12;D;QUA 13-16   ;0;0;0;NÃO;ADM;
ADM2576; TOP ESP DE ORGANIZ E PLANEJ ;FLAVIA DE SOUZA COSTA NEVES CAVAZOTTE;3;2GA;POS;10;D;QUA 13-16   ;0;0;0;NÃO;ADM;
ADM2654; PRINCIPIOS DE FINANCAS ;NAIELLY LOPES MARQUES;3;2GA;DAD;14;D;QUI 13-16   ;0;0;0;NÃO;ADM;
ADM2654; PRINCIPIOS DE FINANCAS ;NAIELLY LOPES MARQUES;3;2GA;MAD;19;D;QUI 13-16   ;0;0;0;NÃO;ADM;
ADM2656; INTRODUCAO A CONTABILIDADE ;CARLOS DE LAMARE BASTIAN PINTO;0;2GA;MAD;30;D; ;0;0;0;NÃO;ADM;
ADM2671; TOPICOS ESPECIAIS DE FINANCAS ;LEONARDO LIMA GOMES;3;2GA;DAD;12;D;QUA 13-16   ;0;0;0;NÃO;ADM;
ADM2671; TOPICOS ESPECIAIS DE FINANCAS ;LEONARDO LIMA GOMES;3;2GA;POS;9;D;QUA 13-16   ;0;0;0;NÃO;ADM;
ADM2672; TOPICOS ESPECIAIS DE FINANCAS ;NAIELLY LOPES MARQUES;3;2GA;CCI;1;D;QUA 13-16   ;0;0;0;NÃO;ADM;
ADM2672; TOPICOS ESPECIAIS DE FINANCAS ;NAIELLY LOPES MARQUES;3;2GA;MAD;10;D;QUA 13-16   ;0;0;0;NÃO;ADM;
ADM2672; TOPICOS ESPECIAIS DE FINANCAS ;NAIELLY LOPES MARQUES;3;2GA;POS;9;D;QUA 13-16   ;0;0;0;NÃO;ADM;
ADM2754; GESTAO DE MARKETING ;ALESSANDRA BAIOCCHI ANTUNES CORREA;3;2GA;CCI;1;D;QUA 16-19   ;0;0;0;NÃO;ADM;
ADM2754; GESTAO DE MARKETING ;ALESSANDRA BAIOCCHI ANTUNES CORREA;3;2GA;DAD;15;D;QUA 16-19   ;0;0;0;NÃO;ADM;
ADM2754; GESTAO DE MARKETING ;ALESSANDRA BAIOCCHI ANTUNES CORREA;3;2GA;MAD;20;D;QUA 16-19   ;0;0;0;NÃO;ADM;
ADM2770; TOPICOS ESPECIAIS DE MARKETING ;MARCUS WILCOX HEMAIS;3;2GA;CCI;5;D;TER 13-16   ;0;0;0;NÃO;ADM;
ADM2770; TOPICOS ESPECIAIS DE MARKETING ;MARCUS WILCOX HEMAIS;3;2GA;DAD;15;D;TER 13-16   ;0;0;0;NÃO;ADM;
ADM2770; TOPICOS ESPECIAIS DE MARKETING ;MARCUS WILCOX HEMAIS;3;2GA;POS;1;D;TER 13-16   ;0;0;0;NÃO;ADM;
ADM2828; SEMINARIO DE TESE ;LUIS ALEXANDRE GRUBITS DE PAULA PESSOA;3;2GA;DAD;11;D;SEG 16-19   ;0;0;0;NÃO;ADM;
ADM2832; METODOS QUANTITATIVOS II ;JORGE FERREIRA DA SILVA;3;2GA;CCI;5;D;QUI 16-19   ;0;0;0;NÃO;ADM;
ADM2832; METODOS QUANTITATIVOS II ;JORGE FERREIRA DA SILVA;3;2GA;DAD;9;D;QUI 16-19   ;0;0;0;NÃO;ADM;
ADM2832; METODOS QUANTITATIVOS II ;JORGE FERREIRA DA SILVA;3;2GA;POS;10;D;QUI 16-19   ;0;0;0;NÃO;ADM;
ADM2834; METODOLOGIA EM FINANCAS II ;CARLOS DE LAMARE BASTIAN PINTO;3;2GA;DAD;17;D;QUA 16-19   ;0;0;0;NÃO;ADM;
ADM2834; METODOLOGIA EM FINANCAS II ;CARLOS DE LAMARE BASTIAN PINTO;3;2GA;POS;10;D;QUA 16-19   ;0;0;0;NÃO;ADM;
ADM2836; METODOLOGIA DE PESQUISA ;RENATA PEREGRINO DE BRITO;3;2GA;DAD;19;D;QUA 13-16   ;0;0;0;NÃO;ADM;
ADM2838; METODOS QUALITATIVOS II ;ALESSANDRA DE SA MELLO DA COSTA;3;2GA;CCI;5;D;QUA 16-19   ;0;0;0;NÃO;ADM;
ADM2838; METODOS QUALITATIVOS II ;ALESSANDRA DE SA MELLO DA COSTA;3;2GA;DAD;13;D;QUA 16-19   ;0;0;0;NÃO;ADM;
ADM2838; METODOS QUALITATIVOS II ;ALESSANDRA DE SA MELLO DA COSTA;3;2GA;POS;8;D;QUA 16-19   ;0;0;0;NÃO;ADM;
ADM2840; TOP AVANCADOS FINANCAS I ;MARCELO CABUS KLOTZLE;3;2GA;DAD;14;D;SEG 16-19   ;0;0;0;NÃO;ADM;
ADM2840; TOP AVANCADOS FINANCAS I ;MARCELO CABUS KLOTZLE;3;2GA;POS;10;D;SEG 16-19   ;0;0;0;NÃO;ADM;
ADM2842; TOP AVANCADOS MARKETING I ;JORGE BRANTES FERREIRA;3;2GA;CCI;1;D;QUI 16-19   ;0;0;0;NÃO;ADM;
ADM2842; TOP AVANCADOS MARKETING I ;JORGE BRANTES FERREIRA;3;2GA;DAD;14;D;QUI 16-19   ;0;0;0;NÃO;ADM;
ADM2842; TOP AVANCADOS MARKETING I ;JORGE BRANTES FERREIRA;3;2GA;POS;4;D;QUI 16-19   ;0;0;0;NÃO;ADM;
ADM2844; TOP AVANCADOS ORGANIZACOES I ;ALESSANDRA DE SA MELLO DA COSTA;3;2GA;DAD;14;D;TER 16-19   ;0;0;0;NÃO;ADM;
ADM2844; TOP AVANCADOS ORGANIZACOES I ;ALESSANDRA DE SA MELLO DA COSTA;3;2GA;POS;10;D;TER 16-19   ;0;0;0;NÃO;ADM;
ADM2846; TOP AVANCADOS ESTRATEGIA I ;CLARICE SECCHES KOGUT;3;2GA;DAD;12;D;TER 13-16   ;0;0;0;NÃO;ADM;
ADM2846; TOP AVANCADOS ESTRATEGIA I ;CLARICE SECCHES KOGUT;3;2GA;POS;8;D;TER 13-16   ;0;0;0;NÃO;ADM;
ADM2955; ANALISE MULTIVARIADA ;JORGE FERREIRA DA SILVA;3;2GA;MAD;10;D;QUI 13-16   ;0;0;0;NÃO;ADM;
ADM2955; ANALISE MULTIVARIADA ;JORGE FERREIRA DA SILVA;3;2GA;POS;10;D;QUI 13-16   ;0;0;0;NÃO;ADM;
ADM2957; FUNDAMENTOS DE ESTATISTICA ;JORGE BRANTES FERREIRA;0;2GA;MAD;30;D; ;0;0;0;NÃO;ADM;
ADM2961; SEMIN PESQUISA DA AREA ;MARCOS COHEN;3;2GA;DAD;10;D;SEG 16-19   ;0;0;0;NÃO;ADM;
ADM2961; SEMIN PESQUISA DA AREA ;MARCOS COHEN;3;2GA;MAD;9;D;SEG 16-19   ;0;0;0;NÃO;ADM;
ADM2961; SEMIN PESQUISA DA AREA ;MARCOS COHEN;3;2GA;PAD;10;D;SEG 16-19   ;0;0;0;NÃO;ADM;
ADM2962; SEMIN PESQUISA DA AREA ;LUIZ EDUARDO TEIXEIRA BRANDAO;3;2GA;MAD;8;D;SEG 16-19   ;0;0;0;NÃO;ADM;
ADM2963; SEMIN PESQUISA DA AREA ;JORGE BRANTES FERREIRA;3;2GA;MAD;2;D;TER 16-19   ;0;0;0;NÃO;ADM;
ADM2964; SEMIN PESQUISA DA AREA ;ANA HELOISA DA COSTA LEMOS;3;2GA;MAD;6;D;TER 16-19   ;0;0;0;NÃO;ADM;
ADM3000; DISSERTACAO DE MESTRADO ;COORDENADOR DE CURSO;0;2GA;MAD;48;I; ;0;0;0;NÃO;ADM;
ADM3004; EXAME DE QUALIFICACAO ;COORDENADOR DE CURSO;0;2GA;DAD;47;D; ;0;0;0;NÃO;ADM;
ADM3010; DISSERTACAO DE MESTRADO ;COORDENADOR DE CURSO;0;2GA;MPA;38;I; ;0;0;0;NÃO;ADM;
ADM3100; TESE DE DOUTORADO ;COORDENADOR DE CURSO;0;2GA;DAD;33;D; ;0;0;0;NÃO;ADM;
ADM3200; ESTAGIO DOCENCIA NA GRADUACAO ;COORDENADOR DE CURSO;0;2GA;DAD;10;D;GAVEA;0;3;0;NÃO;ADM;
ADM3200; ESTAGIO DOCENCIA NA GRADUACAO ;COORDENADOR DE CURSO;0;2GA;MAD;7;D;GAVEA;0;3;0;NÃO;ADM;
ADM3200; ESTAGIO DOCENCIA NA GRADUACAO ;COORDENADOR DE CURSO;0;2GA;MPA;5;D;GAVEA;0;3;0;NÃO;ADM;
ADM3210; ESTAGIO DOCENCIA NA GRADUACAO ;COORDENADOR DE CURSO;0;2GA;DAD;8;D;GAVEA;0;3;0;NÃO;ADM;
ADM3210; ESTAGIO DOCENCIA NA GRADUACAO ;COORDENADOR DE CURSO;0;2GA;MAD;4;D;GAVEA;0;3;0;NÃO;ADM;
ADM3210; ESTAGIO DOCENCIA NA GRADUACAO ;COORDENADOR DE CURSO;0;2GA;MPA;5;D;GAVEA;0;3;0;NÃO;ADM;
ADM3220; ESTAGIO DOCENCIA NA GRADUACAO ;COORDENADOR DE CURSO;0;2GA;DAD;10;I;GAVEA;0;3;0;NÃO;ADM;
ADM3220; ESTAGIO DOCENCIA NA GRADUACAO ;COORDENADOR DE CURSO;0;2GA;MAD;10;I;GAVEA;0;3;0;NÃO;ADM;
ADM3220; ESTAGIO DOCENCIA NA GRADUACAO ;COORDENADOR DE CURSO;0;2GA;MPA;5;I;GAVEA;0;3;0;NÃO;ADM;
ADM9974; LEADERSHIP IN ORG INT RES ;LUIZA DE SOUZA E SILVA MARTINS;4;2GA;CCI;0;I;TER 13-15   ;0;2;0; SIM ;ADM;
ADM9974; LEADERSHIP IN ORG INT RES ;LUIZA DE SOUZA E SILVA MARTINS;4;2GA;QQC;0;I;TER 13-15   ;0;2;0; SIM ;ADM;
ADM9977; BUS. AND INNOVATION ECOSYSTEMS ;MARTIM FRANCISCO DE OLIVEIRA E SILVA;4;2GA;CCI;1;I;SEX 07-09   ;0;2;0; SIM ;ADM;
ADM9977; BUS. AND INNOVATION ECOSYSTEMS ;MARTIM FRANCISCO DE OLIVEIRA E SILVA;4;2GA;QQC;2;I;SEX 07-09   ;0;2;0; SIM ;ADM;
ADM9981; MKT STRATS THRU CONS BEHAVIOR ;ANDRE LACOMBE PENNA DA ROCHA;4;2GA;CCI;0;I;TER 15-17   QUI 15-17   ;0;0;0; SIM ;ADM;
ADM9981; MKT STRATS THRU CONS BEHAVIOR ;ANDRE LACOMBE PENNA DA ROCHA;4;2GA;QQC;0;I;TER 15-17   QUI 15-17   ;0;0;0; SIM ;ADM;
ADM9983; VALUATION AND REAL OPTIONS ;CARLOS DE LAMARE BASTIAN PINTO;4;2GA;CCI;0;I;TER 11-13   QUI 11-13   ;0;0;0; SIM ;ADM;
ADM9983; VALUATION AND REAL OPTIONS ;CARLOS DE LAMARE BASTIAN PINTO;4;2GA;QQC;1;I;TER 11-13   QUI 11-13   ;0;0;0; SIM ;ADM;
ARQ1001; TEORIA/HISTORIA ARQUITETURA I ;ANTONIO JOSE DE SENA BATISTA;3;18A;CCI;2;I;QUA 09-12   ;0;0;0;NÃO;DAU;
ARQ1001; TEORIA/HISTORIA ARQUITETURA I ;ANTONIO JOSE DE SENA BATISTA;3;18B;CCI;2;I;SEG 09-12   ;0;0;0;NÃO;DAU;
ARQ1001; TEORIA/HISTORIA ARQUITETURA I ;ANTONIO JOSE DE SENA BATISTA;3;18A;QQC;0;I;QUA 09-12   ;0;0;0;NÃO;DAU;
ARQ1001; TEORIA/HISTORIA ARQUITETURA I ;ANTONIO JOSE DE SENA BATISTA;3;18B;QQC;2;I;SEG 09-12   ;0;0;0;NÃO;DAU;
ARQ1002; TEORIA/HISTORIA ARQUITETURA II ;LAIS BRONSTEIN PASSARO;3;18A;ARQ;4;I;TER 09-12   ;0;0;0; SIM ;DAU;
ARQ1002; TEORIA/HISTORIA ARQUITETURA II ;LAIS BRONSTEIN PASSARO;3;18B;ARQ;6;I;QUI 09-12   ;0;0;0; SIM ;DAU;
ARQ1003; URBANISMO ;ROBERTO ANDERSON DE MIRANDA MAGALHAES;4;18A;ARQ;1;I;SEG 07-09   QUA 07-09   ;0;0;0;NÃO;DAU;
ARQ1003; URBANISMO ;PRISCILA COLI ROCHA;4;18B;ARQ;1;I;TER 14-16   QUI 14-16   ;0;0;0;NÃO;DAU;
ARQ1003; URBANISMO ;ROBERTO ANDERSON DE MIRANDA MAGALHAES;4;18A;CCI;1;I;SEG 07-09   QUA 07-09   ;0;0;0;NÃO;DAU;
ARQ1003; URBANISMO ;PRISCILA COLI ROCHA;4;18B;CCI;0;I;TER 14-16   QUI 14-16   ;0;0;0;NÃO;DAU;
ARQ1004; PLANEJAMENTO URBANO/REGIONAL ;RAUL BUENO ANDRADE SILVA;2;18A;CCI;1;I;QUI 11-13   ;0;0;0;NÃO;DAU;
ARQ1004; PLANEJAMENTO URBANO/REGIONAL ;PEDRO BARRETO DE MORAES;2;18B;CCI;0;I;SEX 11-13   ;0;0;0;NÃO;DAU;
ARQ1004; PLANEJAMENTO URBANO/REGIONAL ;RAUL BUENO ANDRADE SILVA;2;18A;QQC;6;I;QUI 11-13   ;0;0;0;NÃO;DAU;
ARQ1004; PLANEJAMENTO URBANO/REGIONAL ;PEDRO BARRETO DE MORAES;2;18B;QQC;0;I;SEX 11-13   ;0;0;0;NÃO;DAU;
ARQ1005; TEO E HIST DA ARQUITETURA III ;ANA LUIZA DE SOUZA NOBRE;3;18A;ARQ;3;I;QUA 13-16   ;0;0;0; SIM ;DAU;
ARQ1005; TEO E HIST DA ARQUITETURA III ;ANTONIO JOSE DE SENA BATISTA;3;18B;ARQ;3;I;TER 09-12   ;0;0;0; SIM ;DAU;
ARQ1005; TEO E HIST DA ARQUITETURA III ;ANA LUIZA DE SOUZA NOBRE;3;18A;CCI;1;I;QUA 13-16   ;0;0;0; SIM ;DAU;
ARQ1005; TEO E HIST DA ARQUITETURA III ;ANTONIO JOSE DE SENA BATISTA;3;18B;CCI;2;I;TER 09-12   ;0;0;0; SIM ;DAU;
ARQ1006; CONFORTO AMBIENTAL ;WALTER DOS SANTOS TEIXEIRA FILHO;3;18A;CCI;2;I;QUA 07-10   ;0;0;0; SIM ;DAU;
ARQ1006; CONFORTO AMBIENTAL ;WALTER DOS SANTOS TEIXEIRA FILHO;3;18B;CCI;1;I;QUA 10-13   ;0;0;0; SIM ;DAU;
ARQ1006; CONFORTO AMBIENTAL ;WALTER DOS SANTOS TEIXEIRA FILHO;3;18A;QQC;1;I;QUA 07-10   ;0;0;0; SIM ;DAU;
ARQ1006; CONFORTO AMBIENTAL ;WALTER DOS SANTOS TEIXEIRA FILHO;3;18B;QQC;0;I;QUA 10-13   ;0;0;0; SIM ;DAU;
ARQ1101; INTRODUCAO AO PROJETO ;DELY SOARES BENTES;12;18A;QQC;0;I;SEG 13-19   QUA 13-19   ;0;0;0;NÃO;DAU;
ARQ1101; INTRODUCAO AO PROJETO ;FERNANDO MAURICIO ESPOSITO GALARCE;12;18B;QQC;0;I;SEG 13-19   QUA 13-19   ;0;0;0;NÃO;DAU;
ARQ1101; INTRODUCAO AO PROJETO ;LUCIANO ROSA ALONSO ALVARES;12;18C;QQC;1;I;SEG 13-19   QUA 13-19   ;0;0;0;NÃO;DAU;
ARQ1101; INTRODUCAO AO PROJETO ;HERMANO BRAGA VIRIATO DE FREITAS FILHO;12;18D;QQC;2;I;SEG 13-19   QUA 13-19   ;0;0;0;NÃO;DAU;
ARQ1102; PROJETO ESPACO RESIDENCIAL I ;DELY SOARES BENTES;12;18A;QQC;0;I;SEG 13-19   QUA 13-19   ;0;0;0; SIM ;DAU;
ARQ1102; PROJETO ESPACO RESIDENCIAL I ;LUCIANO ROSA ALONSO ALVARES;12;18B;QQC;0;I;SEG 13-19   QUA 13-19   ;0;0;0; SIM ;DAU;
ARQ1102; PROJETO ESPACO RESIDENCIAL I ;CAIO CARVALHO CALAFATE;12;18C;QQC;0;I;SEG 13-19   QUA 13-19   ;0;0;0; SIM ;DAU;
ARQ1102; PROJETO ESPACO RESIDENCIAL I ;FERNANDO CESAR NEGRINI MINTO;12;18D;QQC;0;I;SEG 13-19   QUA 13-19   ;0;0;0; SIM ;DAU;
